combinaton	score	biomarker	cor(score,biomarker)	p
M4076-berzosertib	aoc	PTPN11_snv	0.07158785199529341	0.4701964931482771
M4076-berzosertib	aoc	PTPN14_cnv	-0.00021207944628627226	0.9982951978970314
M4076-berzosertib	aoc	PTPN14_exp	0.1089922744523397	0.270740727309489
M4076-berzosertib	aoc	PTPN14_lof	0.07158785199529341	0.4701964931482771
M4076-berzosertib	aoc	PTPN14_snv	0.07158785199529341	0.4701964931482771
M4076-berzosertib	aoc	PTPN3_cnv	0.03710635004714398	0.7084286667217835
M4076-berzosertib	aoc	PTPN3_exp	0.0572063139903354	0.5640651828305694
M4076-berzosertib	aoc	PTPN3_lof	0.02367864422143741	0.8114230131893087
M4076-berzosertib	aoc	PTPN6_cnv	-0.020846920647888966	0.8336278503559262
M4076-berzosertib	aoc	PTPN6_exp	0.12368689842467384	0.2109606320654198
M4076-berzosertib	aoc	PTPN6_lof	0.08066978294157781	0.4156114502180748
M4076-berzosertib	aoc	PTPRC_cnv	0.02434074923029702	0.806251942887575
M4076-berzosertib	aoc	PTPRC_exp	0.1736937828238781	0.07784032008133246
M4076-berzosertib	aoc	PTPRC_lof	0.05107314885540128	0.6066318901803752
M4076-berzosertib	aoc	PTPRC_snv	0.09524817318954473	0.3361533079894432
M4076-berzosertib	aoc	PTPRD_exp	0.040705662221522165	0.6816072783019149
M4076-berzosertib	aoc	PTPRD_lof		
M4076-berzosertib	aoc	PTPRD_snv		
M4076-berzosertib	aoc	PTPRG_exp	0.024774185979958542	0.802871281322708
M4076-berzosertib	aoc	PTPRG_lof	0.10130159924157521	0.30620068244037096
M4076-berzosertib	aoc	PTPRG_snv	0.0719549589178839	0.46791707701091995
M4076-berzosertib	aoc	PTPRK_cnv	-8.901655466351382e-05	0.9992844393647442
M4076-berzosertib	aoc	PTPRK_exp	-0.2747048996313708	0.004771043525178901
M4076-berzosertib	aoc	PTPRK_lof	0.0068439570495713135	0.9450276812242467
M4076-berzosertib	aoc	PTPRK_snv		
M4076-berzosertib	aoc	PTPRZ1_cnv	-0.12402847787272302	0.2096930784886235
M4076-berzosertib	aoc	PTPRZ1_exp	0.05450333799784477	0.582649989800327
M4076-berzosertib	aoc	PTPRZ1_lof	0.011908972762386635	0.904495377556182
M4076-berzosertib	aoc	PTPRZ1_snv	-0.0012095605300564798	0.9902771690654016
M4076-berzosertib	aoc	PUF60_cnv	0.005087879963484287	0.9591186497233433
M4076-berzosertib	aoc	PUF60_exp	0.08766272554955314	0.37621698310097357
M4076-berzosertib	aoc	PUF60_lof	0.07806378368695033	0.4308846410313375
M4076-berzosertib	aoc	PUF60_snv		
M4076-berzosertib	aoc	PVT1_cnv	0.056880543755496574	0.566290096120901
M4076-berzosertib	aoc	PVT1_exp	-0.05730627848069575	0.56338328784155
M4076-berzosertib	aoc	PVT1_lof		
M4076-berzosertib	aoc	PWWP2A_cnv	-0.05391270312794512	0.5867481741607851
M4076-berzosertib	aoc	PWWP2A_exp	0.1734357981576539	0.07828964862493908
M4076-berzosertib	aoc	PWWP2A_lof		
M4076-berzosertib	aoc	PWWP2A_snv		
M4076-berzosertib	aoc	QKI_cnv	-0.15718615130525876	0.11103925772547892
M4076-berzosertib	aoc	QKI_exp	0.06880242951077693	0.4876868569720063
M4076-berzosertib	aoc	QKI_lof	0.1814901334968192	0.0652096955301757
M4076-berzosertib	aoc	QKI_snv	0.14002343953127358	0.1562782018997136
M4076-berzosertib	aoc	RAB23_cnv	0.0203695204770058	0.8373847856625434
M4076-berzosertib	aoc	RAB23_exp	0.07569117238884088	0.44506476685049257
M4076-berzosertib	aoc	RAB23_lof	0.030775020094787373	0.7564658044582258
M4076-berzosertib	aoc	RAB23_snv		
M4076-berzosertib	aoc	RAB25_cnv	0.0468956321575551	0.6364104209767898
M4076-berzosertib	aoc	RAB25_exp	-0.14259230921893482	0.14874560657881655
M4076-berzosertib	aoc	RAB25_lof		
M4076-berzosertib	aoc	RAB25_snv		
M4076-berzosertib	aoc	RAB27B_cnv	0.032671815180468244	0.7419672035579046
M4076-berzosertib	aoc	RAB27B_exp	-0.02707886537036098	0.7849579632488772
M4076-berzosertib	aoc	RAB27B_lof	-0.016348662520275024	0.8691641959150292
M4076-berzosertib	aoc	RAB27B_snv		
M4076-berzosertib	aoc	RAB2A_cnv	-0.05737949467501731	0.5628841014808078
M4076-berzosertib	aoc	RAB2A_exp	-0.019639673720493443	0.8431354080493854
M4076-berzosertib	aoc	RAB2A_lof	0.11991887657948935	0.22530658672738854
M4076-berzosertib	aoc	RAB2A_snv		
M4076-berzosertib	aoc	RAB40A_cnv	0.04974261111321667	0.6160497921077048
M4076-berzosertib	aoc	RAB40A_exp	0.05360216897627289	0.5889081135219698
M4076-berzosertib	aoc	RAB40A_lof	-0.04513700883810701	0.6491253630266183
M4076-berzosertib	aoc	RAB8A_cnv	0.08940921916966191	0.3667446403795814
M4076-berzosertib	aoc	RAB8A_exp	0.2194093722199799	0.025231169380369445
M4076-berzosertib	aoc	RAB8A_lof	-0.05660640927633694	0.5681655609913828
M4076-berzosertib	aoc	RAB8A_snv	0.031601355626660506	0.7501387908596515
M4076-berzosertib	aoc	RABEP1_cnv	0.028600924511026266	0.7731882296202756
M4076-berzosertib	aoc	RABEP1_exp	0.12851496819189998	0.19354641485025129
M4076-berzosertib	aoc	RABEP1_lof	-0.0007340337691711524	0.9940995130085899
M4076-berzosertib	aoc	RABEP1_snv		
M4076-berzosertib	aoc	RABGAP1_cnv	0.041884543770055134	0.6729060136897932
M4076-berzosertib	aoc	RABGAP1_exp	-0.05209555896548284	0.5994383820414307
M4076-berzosertib	aoc	RABGAP1_lof	-0.01692502935153531	0.8645947559247136
M4076-berzosertib	aoc	RABGAP1_snv	-0.04713065282660034	0.6347190692800203
M4076-berzosertib	aoc	RAC1_cnv	-0.0333615426236627	0.7367170948243466
M4076-berzosertib	aoc	RAC1_exp	0.023529007103026887	0.8125928182332336
M4076-berzosertib	aoc	RAC1_lof		
M4076-berzosertib	aoc	RAC1_snv		
M4076-berzosertib	aoc	RAC2_cnv	0.04992490946320234	0.6147557008230087
M4076-berzosertib	aoc	RAC2_exp	0.10463930413102505	0.29045519814185683
M4076-berzosertib	aoc	RAC2_lof	0.014381248421841079	0.8847934263708527
M4076-berzosertib	aoc	RAC2_snv	0.07158785199529341	0.4701964931482771
M4076-berzosertib	aoc	RAC3_cnv	0.0440856580701503	0.6567753846797327
M4076-berzosertib	aoc	RAC3_exp	0.0907048572381835	0.35981312028882256
M4076-berzosertib	aoc	RAC3_lof		
M4076-berzosertib	aoc	RAD1_cnv	0.008701181835561279	0.930143597805067
M4076-berzosertib	aoc	RAD1_exp	0.13971790785400234	0.15719273390657504
M4076-berzosertib	aoc	RAD1_lof		
M4076-berzosertib	aoc	RAD17_cnv	-0.0958060238243231	0.3333178200411721
M4076-berzosertib	aoc	RAD17_exp	0.006395065268620201	0.9486282034215983
M4076-berzosertib	aoc	RAD17_lof	0.07806378368695033	0.4308846410313375
M4076-berzosertib	aoc	RAD18_cnv	0.07166481446066433	0.46971812286035985
M4076-berzosertib	aoc	RAD18_exp	0.11072646042676682	0.2631444403336205
M4076-berzosertib	aoc	RAD18_lof	-0.046719624362213476	0.6376783046765717
M4076-berzosertib	aoc	RAD21_cnv	-0.10869240486362303	0.27206911679006013
M4076-berzosertib	aoc	RAD21_exp	-0.013739896401648369	0.8898982181871924
M4076-berzosertib	aoc	RAD21_lof	0.06269642496852426	0.5272069489723715
M4076-berzosertib	aoc	RAD21_snv		
M4076-berzosertib	aoc	RAD23A_cnv	0.08337509055826374	0.40009456549062755
M4076-berzosertib	aoc	RAD23A_exp	0.16251628554771383	0.09929242153767166
M4076-berzosertib	aoc	RAD23A_lof	-0.015147024251756909	0.8787044758127985
M4076-berzosertib	aoc	RAD23A_snv	0.12243431721967793	0.21565548224363712
M4076-berzosertib	aoc	RAD23B_cnv	0.03710635004714398	0.7084286667217835
M4076-berzosertib	aoc	RAD23B_exp	0.140018159696382	0.156293971917584
M4076-berzosertib	aoc	RAD23B_lof	0.02367864422143741	0.8114230131893087
M4076-berzosertib	aoc	RAD50_cnv	-0.1110891115419455	0.2615744185789948
M4076-berzosertib	aoc	RAD50_exp	0.017268106778142445	0.8618769422953602
M4076-berzosertib	aoc	RAD50_lof	-0.0009592895080558911	0.9922888571097666
M4076-berzosertib	aoc	RAD50_snv	-0.04265599589503824	0.6672351427779654
M4076-berzosertib	aoc	RAD51_cnv	-0.07753642486944042	0.4340139340235787
M4076-berzosertib	aoc	RAD51_exp	0.05929760361134834	0.5498819596522259
M4076-berzosertib	aoc	RAD51_lof	0.014327447934022831	0.8852214691784482
M4076-berzosertib	aoc	RAD51AP1_cnv	-0.041752226660727504	0.6738805190558288
M4076-berzosertib	aoc	RAD51AP1_exp	0.15502363804567376	0.1161025435595303
M4076-berzosertib	aoc	RAD51AP1_lof	0.08066978294157781	0.4156114502180748
M4076-berzosertib	aoc	RAD51B_cnv	-0.007305873760708008	0.9413238425512189
M4076-berzosertib	aoc	RAD51B_exp	0.032677574491031564	0.7419233150904324
M4076-berzosertib	aoc	RAD51B_lof	-0.0836392009660423	0.3985983148656833
M4076-berzosertib	aoc	RAD51C_cnv	0.008002376700254405	0.9357413829375377
M4076-berzosertib	aoc	RAD51C_exp	0.2288437118139674	0.019457439245742517
M4076-berzosertib	aoc	RAD51C_lof	0.02367864422143741	0.8114230131893087
M4076-berzosertib	aoc	RAD51D_cnv	-0.09070746539105846	0.3597992492336201
M4076-berzosertib	aoc	RAD51D_exp	0.07923494991791763	0.42398137102271893
M4076-berzosertib	aoc	RAD51D_lof	0.03574855570780075	0.7186421319570836
M4076-berzosertib	aoc	RAD52_cnv	-0.05489338871348014	0.579950816955062
M4076-berzosertib	aoc	RAD52_exp	0.01856737233045612	0.8515991899099831
M4076-berzosertib	aoc	RAD52_lof	0.1279685234947202	0.19546346704484782
M4076-berzosertib	aoc	RAD52_snv	0.07158785199529341	0.4701964931482771
M4076-berzosertib	aoc	RAD54B_cnv	-0.06662211675082962	0.5016152131870981
M4076-berzosertib	aoc	RAD54B_exp	0.1938498868334015	0.04863914413561355
M4076-berzosertib	aoc	RAD54B_lof	0.07736603004984828	0.4350277983979555
M4076-berzosertib	aoc	RAD54L_cnv	0.027744479515080037	0.7798047876202
M4076-berzosertib	aoc	RAD54L_exp	0.048620125231282174	0.6240438540848863
M4076-berzosertib	aoc	RAD54L_lof	0.0963280636285618	0.3306781703080735
M4076-berzosertib	aoc	RAD54L_snv	0.12243431721967793	0.21565548224363712
M4076-berzosertib	aoc	RAD9A_cnv	-0.019031567066687308	0.8479331281543989
M4076-berzosertib	aoc	RAD9A_exp	0.05450133397385386	0.5826638726605371
M4076-berzosertib	aoc	RAD9A_lof	0.008810931111780836	0.9292647524521536
M4076-berzosertib	aoc	RAD9B_cnv	-0.11420613536657881	0.24834293532159057
M4076-berzosertib	aoc	RAD9B_exp	-0.046329061528050546	0.6404954784486568
M4076-berzosertib	aoc	RAD9B_lof	0.025610102760575716	0.7963617146883488
M4076-berzosertib	aoc	RAF1_cnv	0.09656223993560743	0.3294984195453789
M4076-berzosertib	aoc	RAF1_exp	0.19932770224123575	0.04250025320815212
M4076-berzosertib	aoc	RAF1_lof	-0.14438686698740516	0.14364780965911747
M4076-berzosertib	aoc	RAF1_snv	-0.164878829566149	0.09440873647548756
M4076-berzosertib	aoc	RALGDS_cnv	0.03908601934856558	0.6936299387887556
M4076-berzosertib	aoc	RALGDS_exp	-0.06130760756574122	0.5364152815105104
M4076-berzosertib	aoc	RALGDS_lof	0.02367864422143741	0.8114230131893087
M4076-berzosertib	aoc	RALGDS_snv	0.02367864422143741	0.8114230131893087
M4076-berzosertib	aoc	RAN_cnv	-0.1197894795686889	0.2258111379839917
M4076-berzosertib	aoc	RAN_exp	0.041279765185503754	0.6773645537608036
M4076-berzosertib	aoc	RAN_lof	0.07735571923690711	0.43508919183894323
M4076-berzosertib	aoc	RANBP17_cnv	0.03218997933622603	0.7456419187097624
M4076-berzosertib	aoc	RANBP17_exp	0.12858571022176868	0.19329923373822572
M4076-berzosertib	aoc	RANBP17_lof		
M4076-berzosertib	aoc	RANBP2_cnv	-0.12245345900582198	0.21558318280659072
M4076-berzosertib	aoc	RANBP2_exp	0.03146390360423941	0.7511900867895244
M4076-berzosertib	aoc	RANBP2_lof	0.08726727357513282	0.37838224451547103
M4076-berzosertib	aoc	RANBP2_snv	0.05566435780057907	0.574632729354175
M4076-berzosertib	aoc	RANBP3_cnv	-0.015461068532860956	0.876209421824755
M4076-berzosertib	aoc	RANBP3_exp	0.01661655332589307	0.8670398109446722
M4076-berzosertib	aoc	RANBP3_lof	-0.07593467960425243	0.4435974634978689
M4076-berzosertib	aoc	RANBP3_snv		
M4076-berzosertib	aoc	RAP1A_cnv	0.013550155880528578	0.891409315287299
M4076-berzosertib	aoc	RAP1A_exp	0.0689714105258764	0.4866160206046387
M4076-berzosertib	aoc	RAP1A_lof	0.09134306703092016	0.35642877057951217
M4076-berzosertib	aoc	RAP1A_snv	0.12243431721967793	0.21565548224363712
M4076-berzosertib	aoc	RAP1GDS1_cnv	-0.06916396585598596	0.4853973211189043
M4076-berzosertib	aoc	RAP1GDS1_exp	0.22754346505999645	0.02017850693977428
M4076-berzosertib	aoc	RAP1GDS1_lof	0.06916396585598594	0.4853973211189043
M4076-berzosertib	aoc	RAPGEF1_cnv	0.041884543770055134	0.6729060136897932
M4076-berzosertib	aoc	RAPGEF1_exp	0.03184533813966163	0.7482738277148844
M4076-berzosertib	aoc	RAPGEF1_lof	0.02367864422143741	0.8114230131893087
M4076-berzosertib	aoc	RAPGEF1_snv		
M4076-berzosertib	aoc	RAPGEF2_cnv	0.04151490116167582	0.6756297537407935
M4076-berzosertib	aoc	RAPGEF2_exp	-0.05654322718805446	0.5685982298976396
M4076-berzosertib	aoc	RAPGEF2_lof	-0.03276336239350497	0.7412696716819778
M4076-berzosertib	aoc	RAPGEF2_snv	-0.030631688286071837	0.757564907038179
M4076-berzosertib	aoc	RAPGEF3_cnv	-0.09154504526518448	0.35536183554403983
M4076-berzosertib	aoc	RAPGEF3_exp	-0.02696698097072084	0.7858250898603129
M4076-berzosertib	aoc	RAPGEF3_lof	0.02916505578375931	0.7688387951544666
M4076-berzosertib	aoc	RAPGEF3_snv		
M4076-berzosertib	aoc	RARA_cnv	-0.018645904593065213	0.8509787428577877
M4076-berzosertib	aoc	RARA_exp	0.02436679639608463	0.8060486822746608
M4076-berzosertib	aoc	RARA_lof	-0.10604880405656938	0.28397008230055204
M4076-berzosertib	aoc	RARA_snv	-0.164878829566149	0.09440873647548756
M4076-berzosertib	aoc	RASA1_cnv	-0.01648925072479665	0.8680492087299478
M4076-berzosertib	aoc	RASA1_exp	-0.09009322198268778	0.36307514031852733
M4076-berzosertib	aoc	RASA1_lof	0.12607837878576167	0.20220023006594867
M4076-berzosertib	aoc	RASA1_snv	0.14002343953127358	0.1562782018997136
M4076-berzosertib	aoc	RASA2_cnv	0.006233033169754751	0.9499281065967652
M4076-berzosertib	aoc	RASA2_exp	0.26924653231525786	0.0057126515742189675
M4076-berzosertib	aoc	RASA2_lof	0.044782647120330074	0.6516998106920379
M4076-berzosertib	aoc	RASA2_snv		
M4076-berzosertib	aoc	RASA3_exp	0.07463021895162861	0.4514894842944324
M4076-berzosertib	aoc	RASA3_lof	0.060391888238635553	0.5425301197940483
M4076-berzosertib	aoc	RASA3_snv	0.060391888238635553	0.5425301197940483
M4076-berzosertib	aoc	RASAL1_cnv	-0.10951536479908086	0.2684339929038787
M4076-berzosertib	aoc	RASAL1_exp	-0.009624838993561646	0.9227498995111381
M4076-berzosertib	aoc	RASAL1_lof	0.02916505578375931	0.7688387951544666
M4076-berzosertib	aoc	RASAL2_cnv	0.006001666564514153	0.9517844728810683
M4076-berzosertib	aoc	RASAL2_exp	0.06081457355396393	0.5397033329153254
M4076-berzosertib	aoc	RASAL2_lof	-0.15300466466275886	0.12098938657330323
M4076-berzosertib	aoc	RASAL2_snv	-0.164878829566149	0.09440873647548756
M4076-berzosertib	aoc	RASAL3_cnv	0.08940921916966191	0.3667446403795814
M4076-berzosertib	aoc	RASAL3_exp	0.13284341057698734	0.17884004961206065
M4076-berzosertib	aoc	RASAL3_lof	-0.1825235600477243	0.06366819711537527
M4076-berzosertib	aoc	RASAL3_snv	-0.24426929979041107	0.01245662266325817
M4076-berzosertib	aoc	RASGRF1_cnv	-0.16933009101109103	0.08572435247957018
M4076-berzosertib	aoc	RASGRF1_exp	0.06599180823235692	0.5056800839995649
M4076-berzosertib	aoc	RASGRF1_lof	0.17762021714882503	0.07125367139724065
M4076-berzosertib	aoc	RASGRF1_snv	0.13828611777358463	0.16153173714038477
M4076-berzosertib	aoc	RASGRF2_cnv	-0.09803788736680025	0.3221261894296913
M4076-berzosertib	aoc	RASGRF2_exp	-0.28887918816013264	0.0029387217723864604
M4076-berzosertib	aoc	RASGRF2_lof	0.13970745537751691	0.15722409130322698
M4076-berzosertib	aoc	RASGRF2_snv	0.12243431721967793	0.21565548224363712
M4076-berzosertib	aoc	RASGRP1_cnv	-0.12396315636113373	0.20993505638377977
M4076-berzosertib	aoc	RASGRP1_exp	-0.007942613271635137	0.9362202676456588
M4076-berzosertib	aoc	RASGRP1_lof	0.06498029880972128	0.5122388540185018
M4076-berzosertib	aoc	RASGRP2_cnv	-0.026574689026827983	0.7888674933589594
M4076-berzosertib	aoc	RASGRP2_exp	0.08100800971748412	0.41365254333582
M4076-berzosertib	aoc	RASGRP2_lof	0.02916505578375931	0.7688387951544666
M4076-berzosertib	aoc	RASGRP2_snv	0.031601355626660506	0.7501387908596515
M4076-berzosertib	aoc	RASGRP3_exp	0.10493577429206902	0.28908304995659645
M4076-berzosertib	aoc	RASGRP3_lof	0.060391888238635553	0.5425301197940483
M4076-berzosertib	aoc	RASGRP3_snv	0.060391888238635553	0.5425301197940483
M4076-berzosertib	aoc	RASGRP4_cnv	0.011741007913430059	0.9058361574223589
M4076-berzosertib	aoc	RASGRP4_exp	0.04248861718910228	0.6684639517679924
M4076-berzosertib	aoc	RASGRP4_lof	-0.09427643201198178	0.34112895327217235
M4076-berzosertib	aoc	RASGRP4_snv	-0.08033847143167039	0.4175355291534423
M4076-berzosertib	aoc	RASSF7_cnv	-0.06185467066417483	0.5327785696958637
M4076-berzosertib	aoc	RASSF7_exp	-0.08311586582919891	0.401566367484291
M4076-berzosertib	aoc	RASSF7_lof	0.02667546822292082	0.7880855997276092
M4076-berzosertib	aoc	RAX_cnv	0.012984654358614345	0.8959152643353542
M4076-berzosertib	aoc	RAX_exp	-0.02961701132658877	0.7653593892432573
M4076-berzosertib	aoc	RAX_lof	-0.00254459964340982	0.9795474099465963
M4076-berzosertib	aoc	RAX_snv		
M4076-berzosertib	aoc	RB1_cnv	-0.03377563066453777	0.7335709037484596
M4076-berzosertib	aoc	RB1_exp	0.012393754736824886	0.9006271214220292
M4076-berzosertib	aoc	RB1_lof	0.15287188930147066	0.12131623696342507
M4076-berzosertib	aoc	RB1_snv	0.1099630687609617	0.2664702910535554
M4076-berzosertib	aoc	RB1CC1_cnv	-0.08250245043226026	0.4050618864639606
M4076-berzosertib	aoc	RB1CC1_exp	8.702715591253629e-05	0.9993004311662281
M4076-berzosertib	aoc	RB1CC1_lof	0.20885975512631227	0.033358447698074285
M4076-berzosertib	aoc	RB1CC1_snv	0.14002343953127358	0.1562782018997136
M4076-berzosertib	aoc	RBBP8_cnv	0.05890554266737858	0.5525276979974958
M4076-berzosertib	aoc	RBBP8_exp	0.16341038356127147	0.09742135781855432
M4076-berzosertib	aoc	RBBP8_lof	0.006672020686047171	0.9464066411903322
M4076-berzosertib	aoc	RBBP8_snv	0.04141723525547775	0.6763501135893732
M4076-berzosertib	aoc	RBL2_cnv	0.03508640050596369	0.7236410822233125
M4076-berzosertib	aoc	RBL2_exp	0.021041258320575212	0.8320995620512625
M4076-berzosertib	aoc	RBL2_lof	-0.011459193316118138	0.9080863354494396
M4076-berzosertib	aoc	RBL2_snv	-0.039556968251253655	0.6901260661401661
M4076-berzosertib	aoc	RBM10_cnv	0.09722743387902157	0.3261619296246509
M4076-berzosertib	aoc	RBM10_exp	0.1366440995518944	0.1666167950039929
M4076-berzosertib	aoc	RBM10_lof	-0.0887194725816757	0.3704679327272026
M4076-berzosertib	aoc	RBM10_snv		
M4076-berzosertib	aoc	RBM14_cnv	0.025236734850415846	0.7992675608263364
M4076-berzosertib	aoc	RBM14_exp	0.19111308264331017	0.05197083816986436
M4076-berzosertib	aoc	RBM14_lof	0.09471809931753378	0.33886173528803853
M4076-berzosertib	aoc	RBM14_snv	0.12243431721967793	0.21565548224363712
M4076-berzosertib	aoc	RBM15_cnv	0.024987284814783996	0.801210509258541
M4076-berzosertib	aoc	RBM15_exp	0.1765491635307946	0.07300405907138813
M4076-berzosertib	aoc	RBM15_lof	0.11623614167531654	0.2399780102012929
M4076-berzosertib	aoc	RBM15_snv	0.18491642302081066	0.060212571657860196
M4076-berzosertib	aoc	RBM4_cnv	0.025236734850415846	0.7992675608263364
M4076-berzosertib	aoc	RBM4_exp	0.06947415044763879	0.48343756405295624
M4076-berzosertib	aoc	RBM4_lof	0.008810931111780836	0.9292647524521536
M4076-berzosertib	aoc	RBM7_cnv	-0.0236987859071741	0.8112655848982674
M4076-berzosertib	aoc	RBM7_exp	0.016273515496065896	0.8697602826924736
M4076-berzosertib	aoc	RBM7_lof	0.002304378349949926	0.9814778640074863
M4076-berzosertib	aoc	RBMX_exp	0.0894994052432565	0.3662595156626249
M4076-berzosertib	aoc	RBPJ_cnv	-0.05917814235128922	0.5506874662214721
M4076-berzosertib	aoc	RBPJ_exp	0.10985025538672072	0.2669641884597363
M4076-berzosertib	aoc	RBPJ_lof	0.12448738922622195	0.2079986885818518
M4076-berzosertib	aoc	RBPJ_snv		
M4076-berzosertib	aoc	RBPJL_cnv	-0.1843220012761499	0.0610563615825268
M4076-berzosertib	aoc	RBPJL_exp	-0.06557437681754891	0.5083814792229953
M4076-berzosertib	aoc	RBPJL_lof	0.031601355626660506	0.7501387908596515
M4076-berzosertib	aoc	RBPJL_snv		
M4076-berzosertib	aoc	RBPMS_cnv	-0.011637745967513873	0.9066605777033577
M4076-berzosertib	aoc	RBPMS_exp	-0.0993865062485955	0.31548207942340983
M4076-berzosertib	aoc	RBPMS_lof	0.050302054511409205	0.612082190728013
M4076-berzosertib	aoc	RBX1_cnv	0.02007005445203016	0.8397433268261143
M4076-berzosertib	aoc	RBX1_exp	0.12773472713617992	0.19628785340748167
M4076-berzosertib	aoc	RBX1_lof	0.012674469495680438	0.8983882503438829
M4076-berzosertib	aoc	RCBTB2_cnv	-0.03377563066453777	0.7335709037484596
M4076-berzosertib	aoc	RCBTB2_exp	-0.057700726772157866	0.5606964368859567
M4076-berzosertib	aoc	RCBTB2_lof	0.12739217511642692	0.19750024928237525
M4076-berzosertib	aoc	RCBTB2_snv	0.060391888238635553	0.5425301197940483
M4076-berzosertib	aoc	RCE1_cnv	-0.05486391302168057	0.5801545885026315
M4076-berzosertib	aoc	RCE1_exp	-0.03347291982339332	0.7358704341984165
M4076-berzosertib	aoc	RCE1_lof	0.05144083050621855	0.6040405658173461
M4076-berzosertib	aoc	RCN2_cnv	-0.1763044441589688	0.07340882135796013
M4076-berzosertib	aoc	RCN2_exp	0.018866992808841614	0.8492325164659116
M4076-berzosertib	aoc	RCN2_lof	0.07735571923690711	0.43508919183894323
M4076-berzosertib	aoc	RCSD1_cnv	0.006001666564514153	0.9517844728810683
M4076-berzosertib	aoc	RCSD1_exp	0.03898344420767666	0.6943939603969689
M4076-berzosertib	aoc	RCSD1_lof	-0.15300466466275886	0.12098938657330323
M4076-berzosertib	aoc	RCSD1_snv	-0.164878829566149	0.09440873647548756
M4076-berzosertib	aoc	RDM1_cnv	-0.0012044674658041946	0.9903181067463098
M4076-berzosertib	aoc	RDM1_exp	0.07885264548710047	0.4262277728181672
M4076-berzosertib	aoc	RDM1_lof	0.03574855570780075	0.7186421319570836
M4076-berzosertib	aoc	reactome_ABC_transporters_in_lipid_homeostasis__ABCD2_ABCG5_ABCG1_PEX19_ABCA6_ABCA2_ABCG8_ABCA10_ABCA5_ABCA9__lof_pat	0.19529560666969326	0.046951747250002174
M4076-berzosertib	aoc	reactome_Activation_of_ATR_in_response_to_replication_stress__CLSPN_MCM10_MCM2_MCM3_MCM4_MCM5_MCM6_ORC1__coh_pat	0.2738375631709399	0.004910739684126559
